protein,metabolite,metabolite_label,n_pair,r,p,q,r_s,p_s,q_s,sign,abs_r
VPS37A,fid_23489,Total Lipids in Very Large VLDL,10318,0.2579859451747022,1.5721121215473322e-156,1.216872965106275e-154,0.25565654560066975,1.1746258603960655e-153,7.552335831223384e-152,+,0.2579859451747022
CDHR5,fid_23500,Free Cholesterol in Large VLDL,10283,0.2583937040612139,1.6457103457723023e-156,1.2735698286362758e-154,0.27797870855658496,8.172523793733067e-182,7.6869778692444505e-180,+,0.2583937040612139
ISM1,fid_23453,Polyunsaturated Fatty Acids to Total Fatty Acids percentage,10289,-0.2583178059597345,1.660325695419363e-156,1.284743642270879e-154,-0.2629454969985195,2.6996071341849904e-162,1.9566291193511847e-160,-,0.2583178059597345
VEGFA,fid_23471,Lactate,10338,0.25772135792485046,1.6805530428554748e-156,1.3002571271631461e-154,0.2482157985266609,5.942354145717605e-145,3.3908316666524556e-143,+,0.25772135792485046
ACE2,fid_23623,Triglycerides to Total Lipids in Medium LDL percentage,10146,0.2600452808449867,1.7792753834704282e-156,1.3763467579180902e-154,0.22353405464792983,4.347242858280143e-115,1.57697404695647e-113,+,0.2600452808449867
HSD11B1,fid_23568,Cholesterol in Medium HDL,10298,0.25816789825800385,1.8653674542705083e-156,1.442482785953401e-154,0.25275733761941865,7.797979975344995e-150,4.760594171712315e-148,+,0.25816789825800385
FUOM,fid_23453,Polyunsaturated Fatty Acids to Total Fatty Acids percentage,9667,-0.26614140288091603,1.9987900302851942e-156,1.5450014351873214e-154,-0.2714305305329436,7.248080051903131e-163,5.29813032031385e-161,-,0.26614140288091603
SERPINF2,fid_23510,Total Lipids in Small VLDL,9721,0.265418960468905,2.048112867991255e-156,1.582790236113263e-154,0.2742613220444442,2.7215125181786136e-167,2.1150990833618643e-165,+,0.265418960468905
PSRC1,fid_23482,Total Lipids in Chylomicrons and Extremely Large VLDL,10125,0.26022447738552495,2.2380646515804545e-156,1.729035008136979e-154,0.26487882045422656,3.732709562064199e-162,2.7000266372773803e-160,+,0.26022447738552495
EGLN1,fid_23641,Cholesteryl Esters to Total Lipids in Medium HDL percentage,10298,-0.2581009993444322,2.2573927014695826e-156,1.7435968987928493e-154,-0.2637001711679353,2.1629954412982143e-163,1.5927625283829981e-161,-,0.2581009993444322
NOTCH3,fid_23558,Concentration of Large HDL Particles,10431,0.2564962345820185,2.3188517570438486e-156,1.790877459437557e-154,0.26081617825972,8.594909983524477e-162,6.186932596754693e-160,+,0.2564962345820185
PAXX,fid_23458,Polyunsaturated Fatty Acids to Monounsaturated Fatty Acids ratio,9667,-0.26608567869471056,2.3326285975291064e-156,1.8013263387308403e-154,-0.2722935643015255,6.2433545919917956e-164,4.637291603863264e-162,-,0.26608567869471056
UFD1,fid_23480,Glycoprotein Acetyls,9886,0.2632029065130995,2.4949735779661444e-156,1.9264896396460475e-154,0.26263117485533405,1.2335961416250475e-155,8.159997991189069e-154,+,0.2632029065130995
CD300LG,fid_23566,Total Lipids in Medium HDL,10349,0.25744292259545815,2.5509938330279424e-156,1.9693277349503903e-154,0.2529706874856536,7.951363179450796e-151,4.916921672735882e-149,+,0.25744292259545815
LGALS9,fid_23604,Phospholipids to Total Lipids in Very Small VLDL percentage,10302,0.2580025012696577,2.6038692142034775e-156,2.00972038023974e-154,0.24275743949730877,4.568888197909306e-138,2.3562390635724063e-136,+,0.2580025012696577
HAVCR1,fid_23536,Triglycerides in Large LDL,10420,0.25657804499688697,2.6685343895135955e-156,2.0591935741269214e-154,0.2512303040265781,1.0050539221621883e-149,6.127023879768313e-148,+,0.25657804499688697
TIMP1,fid_23454,Monounsaturated Fatty Acids to Total Fatty Acids percentage,10162,0.2597043565620404,2.6695929834581563e-156,2.059792062304038e-154,0.25560747421388785,2.643942278090448e-151,1.646417330968289e-149,+,0.2597043565620404
CCL27,fid_23403,VLDL Cholesterol,10283,0.25820991746144595,2.7782936064131696e-156,2.143435552973158e-154,0.251439603879891,4.937672450316494e-148,2.9384884108720385e-146,+,0.25820991746144595
NPC2,fid_23480,Glycoprotein Acetyls,9787,0.2644184681430583,2.991773356317986e-156,2.3074000493894787e-154,0.2790404229488204,1.6630386063706551e-174,1.423502763446942e-172,+,0.2644184681430583
P4HB,fid_23488,Concentration of Very Large VLDL Particles,10293,0.25803780733837733,3.2118371301475535e-156,2.475812097991848e-154,0.2510412740329932,1.0705119945290603e-147,6.337624316268931e-146,+,0.25803780733837733
VWA1,fid_23634,Phospholipids to Total Lipids in Large HDL percentage,10427,0.25642797866489514,3.23159451234953e-156,2.490514336234458e-154,0.2927448245077388,4.000083062938014e-205,4.9492395973880674e-203,+,0.25642797866489514
SNCA,fid_23500,Free Cholesterol in Large VLDL,9676,0.26581872387239885,3.5120099934686075e-156,2.7060509183953804e-154,0.257762297417212,1.1806349640882655e-146,6.891474889786429e-145,+,0.26581872387239885
FGFBP2,fid_23577,Free Cholesterol in Small HDL,9921,0.2626323905071224,3.5135870355503445e-156,2.7069794763665715e-154,0.2640272997882182,6.96984190019507e-158,4.766362041429368e-156,+,0.2626323905071224
ATRN,fid_23442,Total Fatty Acids,9902,0.26286436204450836,3.6238073251481086e-156,2.791305761499177e-154,0.2656641745716856,1.3632030924873235e-159,9.547498240913886e-158,+,0.26286436204450836
PON1,fid_23570,Free Cholesterol in Medium HDL,9904,0.2627797241364015,4.2748789719307545e-156,3.291064456847308e-154,0.27411342092864743,3.251765529760356e-170,2.633788949731684e-168,+,0.2627797241364015
CTSF,fid_23570,Free Cholesterol in Medium HDL,10379,0.2568673102687035,4.727660134252216e-156,3.637334770118802e-154,0.2566720322713822,8.258417774627095e-156,5.478716100313112e-154,+,0.2568673102687035
CD99L2,fid_23578,Triglycerides in Small HDL,10349,0.25720850878607404,4.981786645943895e-156,3.831232913310871e-154,0.2525923546279906,2.2918008463017579e-150,1.4078616935864866e-148,+,0.25720850878607404
HS6ST1,fid_23646,Cholesteryl Esters to Total Lipids in Small HDL percentage,10438,-0.2561452670736538,4.996593543056048e-156,3.842214145443059e-154,-0.2545375511085087,4.917609700786764e-154,3.1812008849831376e-152,-,0.2561452670736538
ITGAV,fid_23426,Total Lipids in HDL,10438,0.25612681400055193,5.267823103645541e-156,4.049497133562551e-154,0.25688042551010304,6.061003884864205e-157,4.090275637004228e-155,+,0.25612681400055193
IGFBP1,fid_23465,Isoleucine,10408,-0.25648233773144546,5.283323019479901e-156,4.060983359699016e-154,-0.2504396311921144,1.3494909931109615e-148,8.085248444542079e-147,-,0.25648233773144546
MIF,fid_23471,Lactate,10293,0.25785802197567476,5.359142693718276e-156,4.1188265568541624e-154,0.25087115405160054,1.7120520342915748e-147,1.0109343631042787e-145,+,0.25785802197567476
TNFRSF10A,fid_23458,Polyunsaturated Fatty Acids to Monounsaturated Fatty Acids ratio,10255,-0.25831435409111475,5.432891288294543e-156,4.1743139243130593e-154,-0.26138849741470976,8.228514893271237e-160,5.779709813959588e-158,-,0.25831435409111475
HSD11B1,fid_23635,Cholesterol to Total Lipids in Large HDL percentage,10298,0.2577917668689276,5.447786018585145e-156,4.18518656802699e-154,0.26413275975031175,6.104190301763615e-164,4.536704293640055e-162,+,0.2577917668689276
LBP,fid_23480,Glycoprotein Acetyls,10345,0.25721819506194404,5.558017497701867e-156,4.268969186681993e-154,0.2625828172331058,1.0454529379132802e-162,7.61823063118351e-161,+,0.25721819506194404
ANGPTL2,fid_23491,Cholesterol in Very Large VLDL,10316,0.2575671176111061,5.561188320694885e-156,4.270953900903657e-154,0.2632017678608256,4.8507314840891016e-163,3.5521615291982283e-161,+,0.2575671176111061
SNCA,fid_23491,Cholesterol in Very Large VLDL,9676,0.265624122838431,6.020451554821544e-156,4.623177035019097e-154,0.2589529758006756,4.844560218296823e-148,2.8840190822855565e-146,+,0.265624122838431
CLEC4A,fid_23435,Triglycerides to Phosphoglycerides ratio,10289,-0.25786499896462983,6.030043092241976e-156,4.6300539863880165e-154,-0.26009240792661903,1.0331961686840748e-158,7.151574587397281e-157,-,0.25786499896462983
IGSF9,fid_23646,Cholesteryl Esters to Total Lipids in Small HDL percentage,9919,-0.26245626907973013,6.180406761485334e-156,4.7450072911303655e-154,-0.23874469626715217,1.3916415978148447e-128,6.225410751154179e-127,-,0.26245626907973013
ATRN,fid_23578,Triglycerides in Small HDL,9911,0.2625540898895344,6.25648288856026e-156,4.8029081018164206e-154,0.2666728728530759,5.574244151080164e-161,3.974417513468087e-159,+,0.2625540898895344
NUMB,fid_23578,Triglycerides in Small HDL,9627,0.266233330859834,6.753618393803599e-156,5.1818108946941725e-154,0.2573485392130187,1.9166541979402475e-145,1.1015419100791666e-143,+,0.266233330859834
PSRC1,fid_23408,Triglycerides in VLDL,10125,0.2598266302531657,6.891625351168733e-156,5.286584110945495e-154,0.2671975960665253,4.463083705110036e-165,3.369660605642242e-163,+,0.2598266302531657
ERP44,fid_23408,Triglycerides in VLDL,10300,0.2576342479899238,7.962459464960981e-156,6.10287803812569e-154,0.25242024220298614,1.8646804760774225e-149,1.131725147483324e-147,+,0.2576342479899238
EGLN1,fid_23639,Phospholipids to Total Lipids in Medium HDL percentage,10298,0.25765092098378894,8.134207032833829e-156,6.231890002196156e-154,0.26693667857904935,1.5823575074076976e-167,1.2339896255695086e-165,+,0.25765092098378894
DPY30,fid_23407,Total Triglycerides,10389,0.25654944010449743,8.333362233251037e-156,6.38379753093401e-154,0.26208025600417434,9.447082687202076e-163,6.891002055500327e-161,+,0.25654944010449743
PLXNB2,fid_23470,Glucose,10348,0.25703050827670354,8.565817902529249e-156,6.561180326819783e-154,0.12157826309409454,2.245808226261172e-35,1.4247634464109743e-34,+,0.25703050827670354
SORD,fid_23543,Triglycerides in Medium LDL,10398,0.2564205282763245,8.863108630887305e-156,6.788182432382212e-154,0.2692024675779396,4.302538770256725e-172,3.5702928805605296e-170,+,0.2564205282763245
CANT1,fid_23543,Triglycerides in Medium LDL,10283,0.25779354617836875,9.085107055785711e-156,6.957477076064127e-154,0.252117225776742,7.568761268933437e-149,4.549301187615837e-147,+,0.25779354617836875
SUMF2,fid_23408,Triglycerides in VLDL,10430,0.2560181182369371,9.4352323808115e-156,7.224846794349176e-154,0.25694874045869337,6.547593902320758e-157,4.416603917650055e-155,+,0.2560181182369371
TGFA,fid_23454,Monounsaturated Fatty Acids to Total Fatty Acids percentage,10289,0.25770267808428365,9.568423905925988e-156,7.324523839060156e-154,0.2580162356855141,3.920699357347574e-156,2.6126999186597807e-154,+,0.25770267808428365
APOM,fid_23416,Cholesteryl Esters in VLDL,10312,0.2574168968982786,9.786369835606203e-156,7.490571246545121e-154,0.2483011719303802,1.0770695819506995e-144,6.125813257970085e-143,+,0.2574168968982786
SUMF2,fid_23480,Glycoprotein Acetyls,10430,0.25599507486322254,1.0078178942301402e-155,7.712302328922726e-154,0.25975918400858927,1.9402159274987637e-160,1.3732777767807475e-158,+,0.25599507486322254
KLKB1,fid_23538,Total Lipids in Medium LDL,9688,0.26526235386860697,1.0564858163406918e-155,8.083882487907873e-154,0.27283313220156596,5.94981503805251e-165,4.486568617592877e-163,+,0.26526235386860697
MAMDC4,fid_23569,Cholesteryl Esters in Medium HDL,9877,0.26279543637960223,1.0764208175798999e-155,8.234687138918709e-154,0.24717275727015123,2.1469757251802585e-137,1.0964263970886698e-135,+,0.26279543637960223
VPS37A,fid_23571,Triglycerides in Medium HDL,10318,0.25730607039819936,1.0919564104226043e-155,8.351779721822749e-154,0.25316642180568655,1.2847875730312343e-150,7.92258819720922e-149,+,0.25730607039819936
OTUD7B,fid_23480,Glycoprotein Acetyls,9908,0.26236488514098816,1.1821705106668215e-155,9.035131957020906e-154,0.2589337401200138,1.6081849466350294e-151,1.0034983068883178e-149,+,0.26236488514098816
CD99L2,fid_23411,Total Phospholipids in Lipoprotein Particles,10349,0.25689694425561693,1.2113283816727581e-155,9.255065106526753e-154,0.2470304362622111,1.0691913442820312e-143,5.996658153153719e-142,+,0.25689694425561693
DAB2,fid_23480,Glycoprotein Acetyls,10438,0.2558266820849033,1.2438161336558357e-155,9.501290565809467e-154,0.2500301808950764,1.598413782951563e-148,9.56717687832473e-147,+,0.2558266820849033
PON1,fid_23418,Cholesteryl Esters in HDL,9904,0.26238729785284304,1.280912134737029e-155,9.781580487768836e-154,0.27701485553226823,6.119467013729906e-174,5.198311529180666e-172,+,0.26238729785284304
CTSF,fid_23565,Concentration of Medium HDL Particles,10379,0.2565157155974325,1.29021825165185e-155,9.850578825605907e-154,0.2539001970870192,2.152263524426766e-152,1.3600238793132143e-150,+,0.2565157155974325
ERP44,fid_23481,Concentration of Chylomicrons and Extremely Large VLDL Particles,10300,0.25746037298561214,1.3057047866395162e-155,9.966724674834599e-154,0.2551682296973536,8.551403237730698e-153,5.4348080372928924e-151,+,0.25746037298561214
CD74,fid_23478,Creatinine,9954,0.26171263426308594,1.424093139356158e-155,1.0866989278026571e-153,0.23321192229047136,4.8159977145654246e-123,1.975881154790873e-121,+,0.26171263426308594
SERPINE1,fid_23480,Glycoprotein Acetyls,10431,0.25585410800786185,1.4579266112866652e-155,1.1123999913124436e-153,0.24826692664402697,2.669761764810124e-146,1.551273108731006e-144,+,0.25585410800786185
ITGA11,fid_23558,Concentration of Large HDL Particles,10298,0.25744418168869826,1.464410605113823e-155,1.1172301650819483e-153,0.2768949893743242,1.283252398977709e-180,1.18812586667186e-178,+,0.25744418168869826
DPY30,fid_23483,Phospholipids in Chylomicrons and Extremely Large VLDL,10389,0.2563494726735803,1.474940991724841e-155,1.1250281672438858e-153,0.2667842431790261,8.60014880319764e-169,6.84388858843749e-167,+,0.2563494726735803
HSD11B1,fid_23569,Cholesteryl Esters in Medium HDL,10298,0.2574353561779759,1.5016137120206047e-155,1.1452530684049257e-153,0.25182347318446063,1.0440145615714843e-148,6.262254708298076e-147,+,0.2574353561779759
LEP,fid_23588,Triglycerides to Total Lipids in Very Large VLDL percentage,10196,0.25866983805240895,1.5292402460815014e-155,1.1662011112581319e-153,0.26910771071318834,1.147447145365542e-168,9.111313697032142e-167,+,0.25866983805240895
HYOU1,fid_23478,Creatinine,9951,0.26171779631745795,1.5615278559161606e-155,1.1905742036328215e-153,0.2341581702422743,5.0910716168408715e-124,2.1218687405774732e-122,+,0.26171779631745795
VWA1,fid_23622,Free Cholesterol to Total Lipids in Medium LDL percentage,10427,-0.25587268919446265,1.5832879975374781e-155,1.207038602056887e-153,-0.26188423472912314,4.338079958400568e-163,3.179949362355535e-161,-,0.25587268919446265
P4HB,fid_23410,Triglycerides in HDL,10293,0.2574703747243205,1.613989041335158e-155,1.2303150418808588e-153,0.2470329065744429,6.208633937744404e-143,3.4394971936418764e-141,+,0.2574703747243205
AGR3,fid_23410,Triglycerides in HDL,10118,0.25959560423105194,1.6895344257076954e-155,1.2874974059884354e-153,0.2673064145094909,4.2131349734008155e-165,3.181607582782108e-163,+,0.25959560423105194
NAGPA,fid_23453,Polyunsaturated Fatty Acids to Total Fatty Acids percentage,9667,-0.2653555228833483,1.7590778544175388e-155,1.3400715486154008e-153,-0.2544458630093255,1.0657745091091491e-142,5.875620842610095e-141,-,0.2653555228833483
NAGPA,fid_23494,Triglycerides in Very Large VLDL,9676,0.2652090963049043,1.897494484738666e-155,1.444610584041725e-153,0.2479792648039747,1.5584466386827607e-135,7.758940705195687e-134,+,0.2652090963049043
PTH,fid_23626,Cholesteryl Esters to Total Lipids in Small LDL percentage,9655,0.2654582256880945,2.054547017438823e-155,1.5628708111010098e-153,0.2779634857106258,8.168466732060596e-171,6.664309647119679e-169,+,0.2654582256880945
PPP1R2,fid_23471,Lactate,10253,0.2578687550310774,2.062286735677217e-155,1.5685943860045375e-153,0.24724916739940164,1.2216879046411558e-142,6.728037549721993e-141,+,0.2578687550310774
PTS,fid_23489,Total Lipids in Very Large VLDL,10087,0.2598899996012854,2.179935367701424e-155,1.6577325450506995e-153,0.2555745590293274,3.6621680101724515e-150,2.244946312086065e-148,+,0.2598899996012854
SNCA,fid_23409,Triglycerides in LDL,9676,0.26514884069212796,2.2412394978448902e-155,1.7039952157087151e-153,0.24490474145040303,3.8661383272936137e-132,1.825535137108556e-130,+,0.26514884069212796
APOF,fid_23551,Concentration of Very Large HDL Particles,9904,0.2621774265007643,2.3018132532648706e-155,1.7498661319030827e-153,0.3677518960030803,8.029531180000001e-299,3.38005181651e-296,+,0.2621774265007643
VWA1,fid_23443,Degree of Unsaturation,10419,-0.2558360192727572,2.3058723137581785e-155,1.7527688026168916e-153,-0.25507821913395534,2.0001011081536302e-154,1.3003372838268266e-152,-,0.2558360192727572
FAM3C,fid_23443,Degree of Unsaturation,10244,-0.25791946899726065,2.435632682186626e-155,1.8510172581996931e-153,-0.2561322394011111,3.779448591469401e-153,2.4133924635755396e-151,-,0.25791946899726065
ENO3,fid_23485,Cholesteryl Esters in Chylomicrons and Extremely Large VLDL,9666,0.26524183958277,2.49755046334837e-155,1.8976768567569206e-153,0.2825336600079166,7.569501407972537e-177,6.665804599226167e-175,+,0.26524183958277
LEPR,fid_23414,Phospholipids in HDL,10283,0.2574184898955754,2.636421760455566e-155,2.0029842804249406e-153,0.26428567920547436,6.7191848890502825e-164,4.987154986990413e-162,+,0.2574184898955754
CD300LG,fid_23435,Triglycerides to Phosphoglycerides ratio,10341,-0.2566902899013391,2.867395277339723e-155,2.1775539467031918e-153,-0.2590638651621129,3.2308410261193636e-158,2.220484732311027e-156,-,0.2566902899013391
PAMR1,fid_23511,Phospholipids in Small VLDL,10349,0.2565678952961091,3.0918278864263784e-155,2.3475024150782932e-153,0.2512167197885192,1.0598054419958675e-148,6.35592464923802e-147,+,0.2565678952961091
IGFBP4,fid_23617,Free Cholesterol to Total Lipids in Large LDL percentage,10251,-0.2577421240395132,3.1633280799311486e-155,2.401288680050113e-153,-0.2443993562456334,2.7428085746302203e-139,1.4411566101988086e-137,-,0.2577421240395132
C9,fid_23447,Monounsaturated Fatty Acids,9895,-0.2621755412065731,3.189517261463305e-155,2.4209164457806374e-153,-0.20044589676277225,3.2083080846540387e-90,7.641011938250966e-89,-,0.2621755412065731
SNCA,fid_23447,Monounsaturated Fatty Acids,9667,0.2650943769391995,3.6177268409534954e-155,2.744220191214862e-153,0.24832652369114455,8.528567714613071e-136,4.2597597131647583e-134,+,0.2650943769391995
PGF,fid_23636,Cholesteryl Esters to Total Lipids in Large HDL percentage,10432,-0.2555031847496295,3.841091572895701e-155,2.913045906247743e-153,-0.27563387415650953,3.1255656285111803e-181,2.9187465418301344e-179,-,0.2555031847496295
APOC1,fid_23539,Phospholipids in Medium LDL,9892,0.2621284312727792,4.0477989780127884e-155,3.0688514445522014e-153,0.2892499237052999,6.305990952385812e-190,6.533338757156026e-188,+,0.2621284312727792
PYY,fid_23586,Cholesteryl Esters to Total Lipids in Very Large VLDL percentage,9526,-0.2669340590603993,4.0859416510026924e-155,3.097446780569041e-153,-0.3104562832404372,6.569513584149243e-212,8.76851157786648e-210,-,0.2669340590603993
HAVCR1,fid_23529,Triglycerides in IDL,10420,0.2556235580294507,4.087931031784835e-155,3.0986321381700285e-153,0.24922895910325352,2.6475726093534847e-147,1.5594196241384793e-145,+,0.2556235580294507
LECT2,fid_23454,Monounsaturated Fatty Acids to Total Fatty Acids percentage,9910,0.26187667544526416,4.302766689018082e-155,3.260797345864185e-153,0.26245008539782405,8.673719903434508e-156,5.750562521549489e-154,+,0.26187667544526416
PON3,fid_23647,Free Cholesterol to Total Lipids in Small HDL percentage,10351,0.25641887525974444,4.4130868463703985e-155,3.3440538887383955e-153,0.2832729151807684,2.930425562338998e-190,3.048660442768018e-188,+,0.25641887525974444
KITLG,fid_23455,Saturated Fatty Acids to Total Fatty Acids percentage,10274,-0.25733585434880263,4.538862991349407e-155,3.43864581493168e-153,-0.24795016891191976,9.392278991310963e-144,5.2722152100947754e-142,-,0.25733585434880263
PGF,fid_23641,Cholesteryl Esters to Total Lipids in Medium HDL percentage,10432,-0.25543353966033133,4.685895204501426e-155,3.5496680360185883e-153,-0.2582186589315849,1.5748358395346419e-158,1.0872775987298235e-156,-,0.25543353966033133
GGH,fid_23422,Free Cholesterol in HDL,10119,-0.25921484945283024,4.769918079529443e-155,3.6129411656464525e-153,-0.26841816100443394,1.574387844617684e-166,1.2110357025835499e-164,-,0.25921484945283024
STC1,fid_23480,Glycoprotein Acetyls,10430,0.25544997331805924,4.783774188762437e-155,3.6230593303687803e-153,0.266378233789043,6.377386389846085e-169,5.0833796998822775e-167,+,0.25544997331805924
EZR,fid_23648,Triglycerides to Total Lipids in Small HDL percentage,10430,0.25544400682773943,4.865921684667952e-155,3.6848914597719506e-153,0.2517878431705661,1.5188165176232408e-150,9.358581692957756e-149,+,0.25544400682773943
TNFSF10,fid_23502,Concentration of Medium VLDL Particles,10432,0.2553966620905926,5.2059294125314264e-155,3.9415541314204835e-153,0.26078570692918196,9.069798475097327e-162,6.525547859563721e-160,+,0.2553966620905926
ERBB3,fid_23502,Concentration of Medium VLDL Particles,10279,0.25721980134611505,5.313192489565217e-155,4.021929225275905e-153,0.2648209379765082,1.6212040722743147e-164,1.2154471531841754e-162,+,0.25721980134611505
P4HB,fid_23485,Cholesteryl Esters in Chylomicrons and Extremely Large VLDL,10293,0.25703049345581,5.626383901605229e-155,4.2576773923410574e-153,0.2505957601127466,3.658511547421254e-147,2.1506853113843542e-145,+,0.25703049345581
IGSF9,fid_23626,Cholesteryl Esters to Total Lipids in Small LDL percentage,9919,0.261626852104518,6.272944256870406e-155,4.743992310520798e-153,0.2874308792188765,5.6683473155479153e-188,5.746728265264372e-186,+,0.261626852104518
SNCA,fid_23497,Phospholipids in Large VLDL,9676,0.26477375145336746,6.3121519438432725e-155,4.7731476496951873e-153,0.25508420104200163,1.4618143673344203e-143,8.181697674053439e-142,+,0.26477375145336746
CXCL13,fid_23648,Triglycerides to Total Lipids in Small HDL percentage,10430,0.2553475647628825,6.407097259198798e-155,4.843434126371918e-153,0.3240516464012511,1.4561569159596174e-253,3.1990048888383348e-251,+,0.2553475647628825
BCHE,fid_23502,Concentration of Medium VLDL Particles,9725,0.2641131218038388,6.60621949679293e-155,4.993441601092852e-153,0.27506248377812775,2.293672189217897e-168,1.811804372109718e-166,+,0.2641131218038388
CFP,fid_23544,Concentration of Small LDL Particles,9911,0.26170156533803185,6.7667573151822556e-155,5.113725133877227e-153,0.2921652158116203,2.822789849763254e-194,3.086229034074868e-192,+,0.26170156533803185
KITLG,fid_23610,Cholesterol to Total Lipids in IDL percentage,10283,0.2570705314589968,7.072690217422742e-155,5.343258151210445e-153,0.2339452726699016,7.415213806832835e-128,3.2818442197541627e-126,+,0.2570705314589968
GGH,fid_23426,Total Lipids in HDL,10119,-0.25905443539360656,7.491518932624081e-155,5.65791195410915e-153,-0.2668770119582431,1.4184427505286281e-164,1.0643102389577318e-162,-,0.25905443539360656
AGRP,fid_23610,Cholesterol to Total Lipids in IDL percentage,10432,-0.25526087359858574,7.66882036828994e-155,5.791216561725838e-153,-0.261285745017856,2.1003117795042408e-162,1.5246994030931908e-160,-,0.25526087359858574
KHK,fid_23484,Cholesterol in Chylomicrons and Extremely Large VLDL,9666,0.26482496252125376,7.887554135048387e-155,5.955160646732223e-153,0.2605273133314534,9.844031035672222e-150,6.002137535896966e-148,+,0.26482496252125376
COL18A1,fid_23515,Triglycerides in Small VLDL,10350,0.2562190263440616,8.058742987673585e-155,6.082516574188014e-153,0.26219736905340296,2.69399628635547e-162,1.9527569316893165e-160,+,0.2562190263440616
CCN1,fid_23612,Free Cholesterol to Total Lipids in IDL percentage,10300,-0.2568148974186834,8.16194388276193e-155,6.159770977145344e-153,-0.25637925314155136,2.803559047573021e-154,1.819320563586586e-152,-,0.2568148974186834
ITGA5,fid_23636,Cholesteryl Esters to Total Lipids in Large HDL percentage,10349,-0.2562124541017685,8.494594807081455e-155,6.409491452056473e-153,-0.2596246397152861,4.862650326464018e-159,3.3809401978977144e-157,-,0.2562124541017685
ENO3,fid_23500,Free Cholesterol in Large VLDL,9666,0.26478991245627087,8.687443997456201e-155,6.554323937324096e-153,0.28351131508116273,4.1222891479377076e-178,3.6936025405343575e-176,+,0.26478991245627087
DPY30,fid_23522,Triglycerides in Very Small VLDL,10389,0.2556996302298939,9.398178920619485e-155,7.088340279023542e-153,0.2555062854403741,1.6288696468672604e-154,1.0604072526569388e-152,+,0.2556996302298939
PSRC1,fid_23453,Polyunsaturated Fatty Acids to Total Fatty Acids percentage,10117,-0.2589898814281049,9.629981619296489e-155,7.260914360331198e-153,-0.2635184126120155,2.5012370955603124e-160,1.767444554903277e-158,-,0.2589898814281049
PTS,fid_23481,Concentration of Chylomicrons and Extremely Large VLDL Particles,10087,0.2593286309037236,1.0563662059419763e-154,7.961601393519011e-153,0.25318919955082075,2.5665190864013144e-147,1.5124134783403847e-145,+,0.2593286309037236
AGRP,fid_23623,Triglycerides to Total Lipids in Medium LDL percentage,10432,0.2551483016319732,1.057105874949804e-154,7.966351187068659e-153,0.2743161903520719,1.872821269063024e-179,1.7117793366800623e-177,+,0.2551483016319732
ERBB3,fid_23425,Total Lipids in LDL,10279,0.25696303448469937,1.0996901197681527e-154,8.286408125069835e-153,0.26394485133985546,2.1025702077726767e-163,1.548580617903829e-161,+,0.25696303448469937
EFCAB14,fid_23435,Triglycerides to Phosphoglycerides ratio,9878,0.2619474008774088,1.10330577803636e-154,8.311931834291168e-153,0.28019803144961536,1.2858578300036808e-177,1.1442499655680265e-175,+,0.2619474008774088
LEPR,fid_23568,Cholesterol in Medium HDL,10283,0.25691259138930705,1.1063608206563542e-154,8.334084837671832e-153,0.2636464576461022,4.346910390223134e-163,3.1861014587965085e-161,+,0.25691259138930705
IGSF8,fid_23635,Cholesterol to Total Lipids in Large HDL percentage,10283,-0.2569101582938968,1.114010125817729e-154,8.389969452023388e-153,-0.2731129810411116,2.501795069026898e-175,2.1628150608203357e-173,-,0.2569101582938968
LCAT,fid_23534,Cholesteryl Esters in Large LDL,9904,0.2616077931547189,1.126671751802311e-154,8.483572533612874e-153,0.2638916773766204,1.8881690051895207e-157,1.2829167126027572e-155,+,0.2616077931547189
P4HB,fid_23497,Phospholipids in Large VLDL,10293,0.25678094824712794,1.1413630148566986e-154,8.593305255137131e-153,0.2496555942593052,4.853766756218655e-146,2.810423625201556e-144,+,0.25678094824712794
GDF15,fid_23608,Triglycerides to Total Lipids in Very Small VLDL percentage,10431,0.2551279882548631,1.158509484564705e-154,8.721498579047121e-153,0.22178587099371547,2.0812841139292732e-116,7.716049168647113e-115,+,0.2551279882548631
LACTB2,fid_23471,Lactate,10253,0.25725681908613357,1.166580423300941e-154,8.781349981899412e-153,0.24690439018666344,3.100755008036442e-142,1.6965969141739133e-140,+,0.25725681908613357
SUMF2,fid_23497,Phospholipids in Large VLDL,10430,0.25513400129189984,1.1778605298541024e-154,8.864426593548979e-153,0.25670134086849306,1.3322122117086478e-156,8.940710165156936e-155,+,0.25513400129189984
PTGR1,fid_23634,Phospholipids to Total Lipids in Large HDL percentage,9919,0.26138696785354393,1.2242749870475714e-154,9.212783198902739e-153,0.2503312362030572,1.3913390177504e-141,7.54304732418786e-140,+,0.26138696785354393
CD5,fid_23426,Total Lipids in HDL,10420,-0.2552302158815472,1.2545080601372594e-154,9.439313944851867e-153,-0.2539110343945881,5.314265557647015e-153,3.3878128738070885e-151,-,0.2552302158815472
FUOM,fid_23640,Cholesterol to Total Lipids in Medium HDL percentage,9676,-0.26452032584958624,1.269381582564699e-154,9.550239705326826e-153,-0.27563743407674823,3.0070587153804884e-168,2.3706873089679757e-166,-,0.26452032584958624
