"row","n_missing","p","pct_missing","dataset"
6543,284,2923,9.71604515908313,"proteome"
6544,3,2923,0.10263427984947,"proteome"
6545,3,2923,0.10263427984947,"proteome"
6546,189,2923,6.46595963051659,"proteome"
6547,284,2923,9.71604515908313,"proteome"
6548,1462,2923,50.0171057133082,"proteome"
6549,1463,2923,50.0513171399247,"proteome"
6550,3,2923,0.10263427984947,"proteome"
6551,1463,2923,50.0513171399247,"proteome"
6552,1462,2923,50.0171057133082,"proteome"
6553,1466,2923,50.1539514197742,"proteome"
6554,10,2923,0.342114266164899,"proteome"
6555,5,2923,0.17105713308245,"proteome"
6556,1463,2923,50.0513171399247,"proteome"
6557,162,2923,5.54225111187136,"proteome"
6558,89,2923,3.0448169688676,"proteome"
6559,18,2923,0.615805679096818,"proteome"
6560,150,2923,5.13171399247349,"proteome"
6561,10,2923,0.342114266164899,"proteome"
6562,3,2923,0.10263427984947,"proteome"
6563,1461,2923,49.9828942866918,"proteome"
6564,1,2923,0.0342114266164899,"proteome"
6565,79,2923,2.7027027027027,"proteome"
6566,8,2923,0.273691412931919,"proteome"
6567,153,2923,5.23434827232296,"proteome"
6568,7,2923,0.239479986315429,"proteome"
6569,6,2923,0.205268559698939,"proteome"
6570,548,2923,18.7478617858365,"proteome"
6571,1,2923,0.0342114266164899,"proteome"
6572,1463,2923,50.0513171399247,"proteome"
6573,1570,2923,53.7119397878892,"proteome"
6574,10,2923,0.342114266164899,"proteome"
6575,29,2923,0.992131371878207,"proteome"
6576,2,2923,0.0684228532329798,"proteome"
6577,17,2923,0.581594252480328,"proteome"
6578,7,2923,0.239479986315429,"proteome"
6579,9,2923,0.307902839548409,"proteome"
6580,1461,2923,49.9828942866918,"proteome"
6581,2,2923,0.0684228532329798,"proteome"
6582,5,2923,0.17105713308245,"proteome"
6583,6,2923,0.205268559698939,"proteome"
6584,80,2923,2.73691412931919,"proteome"
6585,4,2923,0.13684570646596,"proteome"
6586,7,2923,0.239479986315429,"proteome"
6587,10,2923,0.342114266164899,"proteome"
6588,6,2923,0.205268559698939,"proteome"
6589,6,2923,0.205268559698939,"proteome"
6590,4,2923,0.13684570646596,"proteome"
6591,4,2923,0.13684570646596,"proteome"
6592,6,2923,0.205268559698939,"proteome"
6593,168,2923,5.7475196715703,"proteome"
6594,18,2923,0.615805679096818,"proteome"
6595,1461,2923,49.9828942866918,"proteome"
6596,4,2923,0.13684570646596,"proteome"
6597,1461,2923,49.9828942866918,"proteome"
6598,113,2923,3.86589120766336,"proteome"
6599,1477,2923,50.5302771125556,"proteome"
6600,1462,2923,50.0171057133082,"proteome"
6601,4,2923,0.13684570646596,"proteome"
6602,32,2923,1.09476565172768,"proteome"
6603,245,2923,8.38179952104003,"proteome"
6604,237,2923,8.10810810810811,"proteome"
6605,4,2923,0.13684570646596,"proteome"
6606,1465,2923,50.1197399931577,"proteome"
6607,1463,2923,50.0513171399247,"proteome"
6608,119,2923,4.0711597673623,"proteome"
6609,6,2923,0.205268559698939,"proteome"
6610,1462,2923,50.0171057133082,"proteome"
6611,1462,2923,50.0171057133082,"proteome"
6612,15,2923,0.513171399247349,"proteome"
6613,4,2923,0.13684570646596,"proteome"
6614,2,2923,0.0684228532329798,"proteome"
6615,7,2923,0.239479986315429,"proteome"
6616,510,2923,17.4478275744099,"proteome"
6617,1462,2923,50.0171057133082,"proteome"
6618,91,2923,3.11323982210058,"proteome"
6619,6,2923,0.205268559698939,"proteome"
6620,6,2923,0.205268559698939,"proteome"
6621,577,2923,19.7399931577147,"proteome"
6622,145,2923,4.96065685939104,"proteome"
6623,92,2923,3.14745124871707,"proteome"
6624,4,2923,0.13684570646596,"proteome"
6625,199,2923,6.80807389668149,"proteome"
6626,89,2923,3.0448169688676,"proteome"
6627,1461,2923,49.9828942866918,"proteome"
6628,1479,2923,50.5986999657886,"proteome"
6629,4,2923,0.13684570646596,"proteome"
6630,1463,2923,50.0513171399247,"proteome"
6631,118,2923,4.03694834074581,"proteome"
6632,5,2923,0.17105713308245,"proteome"
6633,10,2923,0.342114266164899,"proteome"
6634,420,2923,14.3687991789258,"proteome"
6635,99,2923,3.3869312350325,"proteome"
6636,5,2923,0.17105713308245,"proteome"
6637,3,2923,0.10263427984947,"proteome"
6638,160,2923,5.47382825863839,"proteome"
6639,10,2923,0.342114266164899,"proteome"
6640,3,2923,0.10263427984947,"proteome"
6641,3,2923,0.10263427984947,"proteome"
6642,1469,2923,50.2565856996237,"proteome"
6643,3,2923,0.10263427984947,"proteome"
6644,120,2923,4.10537119397879,"proteome"
6645,114,2923,3.90010263427985,"proteome"
6646,29,2923,0.992131371878207,"proteome"
6647,2,2923,0.0684228532329798,"proteome"
6648,2,2923,0.0684228532329798,"proteome"
6649,1467,2923,50.1881628463907,"proteome"
6650,97,2923,3.31850838179952,"proteome"
6651,368,2923,12.5898049948683,"proteome"
6652,259,2923,8.86075949367089,"proteome"
6653,214,2923,7.32124529592884,"proteome"
6654,4,2923,0.13684570646596,"proteome"
6655,8,2923,0.273691412931919,"proteome"
6656,10,2923,0.342114266164899,"proteome"
6657,104,2923,3.55798836811495,"proteome"
6658,13,2923,0.444748546014369,"proteome"
6659,1461,2923,49.9828942866918,"proteome"
6660,3,2923,0.10263427984947,"proteome"
6661,3,2923,0.10263427984947,"proteome"
6662,6,2923,0.205268559698939,"proteome"
6663,730,2923,24.9743414300376,"proteome"
6664,4,2923,0.13684570646596,"proteome"
6665,6,2923,0.205268559698939,"proteome"
6666,1462,2923,50.0171057133082,"proteome"
6667,2,2923,0.0684228532329798,"proteome"
6668,470,2923,16.0793705097503,"proteome"
6669,1466,2923,50.1539514197742,"proteome"
6670,194,2923,6.63701676359904,"proteome"
6671,10,2923,0.342114266164899,"proteome"
6672,6,2923,0.205268559698939,"proteome"
6673,1467,2923,50.1881628463907,"proteome"
6674,2,2923,0.0684228532329798,"proteome"
6675,1477,2923,50.5302771125556,"proteome"
6676,7,2923,0.239479986315429,"proteome"
6677,19,2923,0.650017105713308,"proteome"
6678,211,2923,7.21861101607937,"proteome"
6679,6,2923,0.205268559698939,"proteome"
6680,2,2923,0.0684228532329798,"proteome"
6681,4,2923,0.13684570646596,"proteome"
6682,1465,2923,50.1197399931577,"proteome"
6683,368,2923,12.5898049948683,"proteome"
6684,101,2923,3.45535408826548,"proteome"
6685,2,2923,0.0684228532329798,"proteome"
6686,98,2923,3.35271980841601,"proteome"
6687,4,2923,0.13684570646596,"proteome"
6688,18,2923,0.615805679096818,"proteome"
6689,5,2923,0.17105713308245,"proteome"
6690,298,2923,10.195005131714,"proteome"
6691,89,2923,3.0448169688676,"proteome"
6692,7,2923,0.239479986315429,"proteome"
6693,78,2923,2.66849127608621,"proteome"
6694,1465,2923,50.1197399931577,"proteome"
6695,5,2923,0.17105713308245,"proteome"
6696,1460,2923,49.9486828600753,"proteome"
6697,7,2923,0.239479986315429,"proteome"
6698,5,2923,0.17105713308245,"proteome"
6699,6,2923,0.205268559698939,"proteome"
6700,7,2923,0.239479986315429,"proteome"
6701,1,2923,0.0342114266164899,"proteome"
6702,3,2923,0.10263427984947,"proteome"
6703,3,2923,0.10263427984947,"proteome"
6704,9,2923,0.307902839548409,"proteome"
6705,116,2923,3.96852548751283,"proteome"
6706,3,2923,0.10263427984947,"proteome"
6707,96,2923,3.28429695518303,"proteome"
6708,94,2923,3.21587410195005,"proteome"
6709,5,2923,0.17105713308245,"proteome"
6710,1462,2923,50.0171057133082,"proteome"
6711,1547,2923,52.9250769757099,"proteome"
6712,7,2923,0.239479986315429,"proteome"
6713,80,2923,2.73691412931919,"proteome"
6714,2,2923,0.0684228532329798,"proteome"
6715,1467,2923,50.1881628463907,"proteome"
6716,151,2923,5.16592541908998,"proteome"
6717,1466,2923,50.1539514197742,"proteome"
6718,80,2923,2.73691412931919,"proteome"
6719,4,2923,0.13684570646596,"proteome"
6720,1465,2923,50.1197399931577,"proteome"
6721,117,2923,4.00273691412932,"proteome"
6722,594,2923,20.321587410195,"proteome"
6723,4,2923,0.13684570646596,"proteome"
6724,92,2923,3.14745124871707,"proteome"
6725,1478,2923,50.5644885391721,"proteome"
6726,15,2923,0.513171399247349,"proteome"
6727,6,2923,0.205268559698939,"proteome"
6728,185,2923,6.32911392405063,"proteome"
6729,1462,2923,50.0171057133082,"proteome"
6730,4,2923,0.13684570646596,"proteome"
6731,105,2923,3.59219979473144,"proteome"
6732,18,2923,0.615805679096818,"proteome"
6733,4,2923,0.13684570646596,"proteome"
6734,81,2923,2.77112555593568,"proteome"
6735,6,2923,0.205268559698939,"proteome"
6736,5,2923,0.17105713308245,"proteome"
6737,5,2923,0.17105713308245,"proteome"
6738,7,2923,0.239479986315429,"proteome"
6739,151,2923,5.16592541908998,"proteome"
6740,1463,2923,50.0513171399247,"proteome"
6741,5,2923,0.17105713308245,"proteome"
6742,4,2923,0.13684570646596,"proteome"
6743,102,2923,3.48956551488197,"proteome"
6744,6,2923,0.205268559698939,"proteome"
6745,1464,2923,50.0855285665412,"proteome"
6746,231,2923,7.90283954840917,"proteome"
6747,1465,2923,50.1197399931577,"proteome"
6748,161,2923,5.50803968525488,"proteome"
6749,7,2923,0.239479986315429,"proteome"
6750,10,2923,0.342114266164899,"proteome"
6751,3,2923,0.10263427984947,"proteome"
6752,1478,2923,50.5644885391721,"proteome"
6753,10,2923,0.342114266164899,"proteome"
6754,2,2923,0.0684228532329798,"proteome"
6755,2,2923,0.0684228532329798,"proteome"
6756,5,2923,0.17105713308245,"proteome"
6757,10,2923,0.342114266164899,"proteome"
6758,8,2923,0.273691412931919,"proteome"
6759,1463,2923,50.0513171399247,"proteome"
6760,3,2923,0.10263427984947,"proteome"
6761,4,2923,0.13684570646596,"proteome"
6762,1469,2923,50.2565856996237,"proteome"
6763,217,2923,7.42387957577831,"proteome"
6764,6,2923,0.205268559698939,"proteome"
6765,59,2923,2.0184741703729,"proteome"
6766,4,2923,0.13684570646596,"proteome"
6767,7,2923,0.239479986315429,"proteome"
6768,115,2923,3.93431406089634,"proteome"
6769,116,2923,3.96852548751283,"proteome"
6770,17,2923,0.581594252480328,"proteome"
6771,8,2923,0.273691412931919,"proteome"
6772,4,2923,0.13684570646596,"proteome"
6773,101,2923,3.45535408826548,"proteome"
6774,186,2923,6.36332535066712,"proteome"
6775,5,2923,0.17105713308245,"proteome"
6776,2,2923,0.0684228532329798,"proteome"
6777,6,2923,0.205268559698939,"proteome"
6778,1462,2923,50.0171057133082,"proteome"
6779,116,2923,3.96852548751283,"proteome"
6780,6,2923,0.205268559698939,"proteome"
6781,1465,2923,50.1197399931577,"proteome"
6782,15,2923,0.513171399247349,"proteome"
6783,1464,2923,50.0855285665412,"proteome"
6784,72,2923,2.46322271638727,"proteome"
6785,776,2923,26.5480670543962,"proteome"
6786,10,2923,0.342114266164899,"proteome"
6787,22,2923,0.752651385562778,"proteome"
6788,6,2923,0.205268559698939,"proteome"
6789,4,2923,0.13684570646596,"proteome"
6790,1472,2923,50.3592199794731,"proteome"
6791,736,2923,25.1796099897366,"proteome"
6792,10,2923,0.342114266164899,"proteome"
6793,159,2923,5.43961683202189,"proteome"
6794,4,2923,0.13684570646596,"proteome"
6795,3,2923,0.10263427984947,"proteome"
6796,1656,2923,56.6541224769073,"proteome"
6797,3,2923,0.10263427984947,"proteome"
6798,202,2923,6.91070817653096,"proteome"
6799,15,2923,0.513171399247349,"proteome"
6800,3,2923,0.10263427984947,"proteome"
6801,152,2923,5.20013684570647,"proteome"
6802,194,2923,6.63701676359904,"proteome"
6803,220,2923,7.52651385562778,"proteome"
6804,4,2923,0.13684570646596,"proteome"
6805,68,2923,2.32637700992131,"proteome"
6806,3,2923,0.10263427984947,"proteome"
6807,1540,2923,52.6855969893945,"proteome"
6808,5,2923,0.17105713308245,"proteome"
6809,10,2923,0.342114266164899,"proteome"
6810,5,2923,0.17105713308245,"proteome"
6811,9,2923,0.307902839548409,"proteome"
6812,1464,2923,50.0855285665412,"proteome"
6813,250,2923,8.55285665412248,"proteome"
6814,1461,2923,49.9828942866918,"proteome"
6815,340,2923,11.6318850496066,"proteome"
6816,3,2923,0.10263427984947,"proteome"
6817,451,2923,15.4293534040369,"proteome"
6818,105,2923,3.59219979473144,"proteome"
6819,1461,2923,49.9828942866918,"proteome"
6820,5,2923,0.17105713308245,"proteome"
6821,6,2923,0.205268559698939,"proteome"
6822,1462,2923,50.0171057133082,"proteome"
6823,236,2923,8.07389668149162,"proteome"
6824,10,2923,0.342114266164899,"proteome"
6825,90,2923,3.07902839548409,"proteome"
6826,1469,2923,50.2565856996237,"proteome"
6827,96,2923,3.28429695518303,"proteome"
6828,3,2923,0.10263427984947,"proteome"
6829,1464,2923,50.0855285665412,"proteome"
6830,1,2923,0.0342114266164899,"proteome"
6831,7,2923,0.239479986315429,"proteome"
6832,29,2923,0.992131371878207,"proteome"
6833,226,2923,7.73178241532672,"proteome"
6834,2,2923,0.0684228532329798,"proteome"
6835,1468,2923,50.2223742730072,"proteome"
6836,110,2923,3.76325692781389,"proteome"
6837,5,2923,0.17105713308245,"proteome"
6838,1461,2923,49.9828942866918,"proteome"
6839,3,2923,0.10263427984947,"proteome"
6840,5,2923,0.17105713308245,"proteome"
6841,5,2923,0.17105713308245,"proteome"
6842,109,2923,3.7290455011974,"proteome"
6843,1462,2923,50.0171057133082,"proteome"
6844,118,2923,4.03694834074581,"proteome"
6845,624,2923,21.3479302086897,"proteome"
6846,1462,2923,50.0171057133082,"proteome"
6847,12,2923,0.410537119397879,"proteome"
6848,145,2923,4.96065685939104,"proteome"
6849,4,2923,0.13684570646596,"proteome"
6850,6,2923,0.205268559698939,"proteome"
6851,4,2923,0.13684570646596,"proteome"
6852,5,2923,0.17105713308245,"proteome"
6853,1461,2923,49.9828942866918,"proteome"
6854,4,2923,0.13684570646596,"proteome"
6855,9,2923,0.307902839548409,"proteome"
6856,1464,2923,50.0855285665412,"proteome"
6857,175,2923,5.98699965788573,"proteome"
6858,2557,2923,87.4786178583647,"proteome"
6859,4,2923,0.13684570646596,"proteome"
6860,1571,2923,53.7461512145056,"proteome"
6861,7,2923,0.239479986315429,"proteome"
6862,29,2923,0.992131371878207,"proteome"
6863,1478,2923,50.5644885391721,"proteome"
6864,1466,2923,50.1539514197742,"proteome"
6865,415,2923,14.1977420458433,"proteome"
6866,5,2923,0.17105713308245,"proteome"
6867,386,2923,13.2056106739651,"proteome"
6868,1468,2923,50.2223742730072,"proteome"
6869,4,2923,0.13684570646596,"proteome"
6870,8,2923,0.273691412931919,"proteome"
6871,117,2923,4.00273691412932,"proteome"
6872,3,2923,0.10263427984947,"proteome"
6873,5,2923,0.17105713308245,"proteome"
6874,284,2923,9.71604515908313,"proteome"
6875,224,2923,7.66335956209374,"proteome"
6876,3,2923,0.10263427984947,"proteome"
6877,246,2923,8.41601094765652,"proteome"
6878,4,2923,0.13684570646596,"proteome"
6879,118,2923,4.03694834074581,"proteome"
6880,7,2923,0.239479986315429,"proteome"
6881,1463,2923,50.0513171399247,"proteome"
6882,1477,2923,50.5302771125556,"proteome"
6883,1654,2923,56.5856996236743,"proteome"
6884,101,2923,3.45535408826548,"proteome"
6885,1898,2923,64.9332877180978,"proteome"
6886,73,2923,2.49743414300376,"proteome"
6887,6,2923,0.205268559698939,"proteome"
6888,147,2923,5.02907971262402,"proteome"
6889,7,2923,0.239479986315429,"proteome"
6890,4,2923,0.13684570646596,"proteome"
6891,15,2923,0.513171399247349,"proteome"
6892,6,2923,0.205268559698939,"proteome"
6893,1677,2923,57.3725624358536,"proteome"
6894,3,2923,0.10263427984947,"proteome"
6895,442,2923,15.1214505644885,"proteome"
6896,445,2923,15.224084844338,"proteome"
6897,108,2923,3.69483407458091,"proteome"
6898,27,2923,0.923708518645228,"proteome"
6899,1167,2923,39.9247348614437,"proteome"
6900,133,2923,4.55011973999316,"proteome"
6901,1461,2923,49.9828942866918,"proteome"
6902,9,2923,0.307902839548409,"proteome"
6903,5,2923,0.17105713308245,"proteome"
6904,3,2923,0.10263427984947,"proteome"
6905,6,2923,0.205268559698939,"proteome"
6906,1463,2923,50.0513171399247,"proteome"
6907,1463,2923,50.0513171399247,"proteome"
6908,1464,2923,50.0855285665412,"proteome"
6909,5,2923,0.17105713308245,"proteome"
6910,5,2923,0.17105713308245,"proteome"
6911,7,2923,0.239479986315429,"proteome"
6912,13,2923,0.444748546014369,"proteome"
6913,1462,2923,50.0171057133082,"proteome"
6914,112,2923,3.83167978104687,"proteome"
6915,8,2923,0.273691412931919,"proteome"
6916,2,2923,0.0684228532329798,"proteome"
6917,32,2923,1.09476565172768,"proteome"
6918,73,2923,2.49743414300376,"proteome"
6919,1468,2923,50.2223742730072,"proteome"
6920,148,2923,5.06329113924051,"proteome"
6921,9,2923,0.307902839548409,"proteome"
6922,7,2923,0.239479986315429,"proteome"
6923,104,2923,3.55798836811495,"proteome"
6924,110,2923,3.76325692781389,"proteome"
6925,91,2923,3.11323982210058,"proteome"
6926,341,2923,11.6660964762231,"proteome"
6927,107,2923,3.66062264796442,"proteome"
6928,1467,2923,50.1881628463907,"proteome"
6929,8,2923,0.273691412931919,"proteome"
6930,326,2923,11.1529250769757,"proteome"
6931,4,2923,0.13684570646596,"proteome"
6932,1572,2923,53.7803626411221,"proteome"
6933,1461,2923,49.9828942866918,"proteome"
6934,5,2923,0.17105713308245,"proteome"
6935,192,2923,6.56859391036606,"proteome"
6936,3,2923,0.10263427984947,"proteome"
6937,411,2923,14.0608963393774,"proteome"
6938,12,2923,0.410537119397879,"proteome"
6939,5,2923,0.17105713308245,"proteome"
6940,8,2923,0.273691412931919,"proteome"
6941,198,2923,6.773862470065,"proteome"
6942,75,2923,2.56585699623674,"proteome"
6943,2,2923,0.0684228532329798,"proteome"
6944,2,2923,0.0684228532329798,"proteome"
6945,5,2923,0.17105713308245,"proteome"
6946,186,2923,6.36332535066712,"proteome"
6947,4,2923,0.13684570646596,"proteome"
6948,5,2923,0.17105713308245,"proteome"
6949,541,2923,18.508381799521,"proteome"
6950,8,2923,0.273691412931919,"proteome"
6951,210,2923,7.18439958946288,"proteome"
6952,6,2923,0.205268559698939,"proteome"
6953,5,2923,0.17105713308245,"proteome"
6954,17,2923,0.581594252480328,"proteome"
6955,96,2923,3.28429695518303,"proteome"
6956,202,2923,6.91070817653096,"proteome"
6957,118,2923,4.03694834074581,"proteome"
6958,551,2923,18.8504960656859,"proteome"
6959,2,2923,0.0684228532329798,"proteome"
6960,1468,2923,50.2223742730072,"proteome"
6961,3,2923,0.10263427984947,"proteome"
6962,764,2923,26.1375299349983,"proteome"
6963,208,2923,7.1159767362299,"proteome"
6964,1463,2923,50.0513171399247,"proteome"
6965,189,2923,6.46595963051659,"proteome"
6966,1524,2923,52.1382141635306,"proteome"
6967,4,2923,0.13684570646596,"proteome"
6968,2,2923,0.0684228532329798,"proteome"
6969,544,2923,18.6110160793705,"proteome"
6970,584,2923,19.9794731440301,"proteome"
6971,35,2923,1.19739993157715,"proteome"
6972,2,2923,0.0684228532329798,"proteome"
6973,6,2923,0.205268559698939,"proteome"
6974,97,2923,3.31850838179952,"proteome"
6975,1466,2923,50.1539514197742,"proteome"
6976,1463,2923,50.0513171399247,"proteome"
6977,1469,2923,50.2565856996237,"proteome"
6978,18,2923,0.615805679096818,"proteome"
6979,10,2923,0.342114266164899,"proteome"
6980,7,2923,0.239479986315429,"proteome"
6981,11,2923,0.376325692781389,"proteome"
6982,513,2923,17.5504618542593,"proteome"
6983,153,2923,5.23434827232296,"proteome"
6984,98,2923,3.35271980841601,"proteome"
6985,1,2923,0.0342114266164899,"proteome"
6986,19,2923,0.650017105713308,"proteome"
6987,5,2923,0.17105713308245,"proteome"
6988,4,2923,0.13684570646596,"proteome"
6989,96,2923,3.28429695518303,"proteome"
6990,7,2923,0.239479986315429,"proteome"
6991,1472,2923,50.3592199794731,"proteome"
6992,1462,2923,50.0171057133082,"proteome"
6993,4,2923,0.13684570646596,"proteome"
6994,6,2923,0.205268559698939,"proteome"
6995,7,2923,0.239479986315429,"proteome"
6996,3,2923,0.10263427984947,"proteome"
6997,5,2923,0.17105713308245,"proteome"
6998,4,2923,0.13684570646596,"proteome"
6999,3,2923,0.10263427984947,"proteome"
7000,6,2923,0.205268559698939,"proteome"
7001,160,2923,5.47382825863839,"proteome"
7002,22,2923,0.752651385562778,"proteome"
7003,1461,2923,49.9828942866918,"proteome"
7004,68,2923,2.32637700992131,"proteome"
7005,1462,2923,50.0171057133082,"proteome"
7006,13,2923,0.444748546014369,"proteome"
7007,1468,2923,50.2223742730072,"proteome"
7008,288,2923,9.85289086554909,"proteome"
7009,8,2923,0.273691412931919,"proteome"
7010,4,2923,0.13684570646596,"proteome"
7011,1465,2923,50.1197399931577,"proteome"
7012,18,2923,0.615805679096818,"proteome"
7013,116,2923,3.96852548751283,"proteome"
7014,101,2923,3.45535408826548,"proteome"
7015,18,2923,0.615805679096818,"proteome"
7016,204,2923,6.97913102976394,"proteome"
7017,5,2923,0.17105713308245,"proteome"
7018,115,2923,3.93431406089634,"proteome"
7019,68,2923,2.32637700992131,"proteome"
7020,1937,2923,66.2675333561409,"proteome"
7021,1466,2923,50.1539514197742,"proteome"
7022,81,2923,2.77112555593568,"proteome"
7023,10,2923,0.342114266164899,"proteome"
7024,7,2923,0.239479986315429,"proteome"
7025,641,2923,21.92952446117,"proteome"
7026,5,2923,0.17105713308245,"proteome"
7027,108,2923,3.69483407458091,"proteome"
7028,112,2923,3.83167978104687,"proteome"
7029,115,2923,3.93431406089634,"proteome"
7030,100,2923,3.42114266164899,"proteome"
7031,1462,2923,50.0171057133082,"proteome"
7032,93,2923,3.18166267533356,"proteome"
7033,1461,2923,49.9828942866918,"proteome"
7034,27,2923,0.923708518645228,"proteome"
7035,2,2923,0.0684228532329798,"proteome"
7036,101,2923,3.45535408826548,"proteome"
7037,3,2923,0.10263427984947,"proteome"
7038,3,2923,0.10263427984947,"proteome"
7039,1468,2923,50.2223742730072,"proteome"
7040,95,2923,3.25008552856654,"proteome"
7041,151,2923,5.16592541908998,"proteome"
7042,7,2923,0.239479986315429,"proteome"
7043,3,2923,0.10263427984947,"proteome"
7044,15,2923,0.513171399247349,"proteome"
7045,1460,2923,49.9486828600753,"proteome"
7046,9,2923,0.307902839548409,"proteome"
7047,8,2923,0.273691412931919,"proteome"
7048,3,2923,0.10263427984947,"proteome"
7049,1463,2923,50.0513171399247,"proteome"
7050,1478,2923,50.5644885391721,"proteome"
7051,8,2923,0.273691412931919,"proteome"
7052,100,2923,3.42114266164899,"proteome"
7053,1462,2923,50.0171057133082,"proteome"
7054,5,2923,0.17105713308245,"proteome"
7055,208,2923,7.1159767362299,"proteome"
7056,1462,2923,50.0171057133082,"proteome"
7057,3,2923,0.10263427984947,"proteome"
7058,5,2923,0.17105713308245,"proteome"
7059,5,2923,0.17105713308245,"proteome"
7060,15,2923,0.513171399247349,"proteome"
7061,7,2923,0.239479986315429,"proteome"
7062,1034,2923,35.3746151214506,"proteome"
7063,1462,2923,50.0171057133082,"proteome"
7064,11,2923,0.376325692781389,"proteome"
7065,89,2923,3.0448169688676,"proteome"
7066,4,2923,0.13684570646596,"proteome"
7067,1633,2923,55.867259664728,"proteome"
7068,100,2923,3.42114266164899,"proteome"
7069,1463,2923,50.0513171399247,"proteome"
7070,94,2923,3.21587410195005,"proteome"
7071,4,2923,0.13684570646596,"proteome"
7072,3,2923,0.10263427984947,"proteome"
7073,1461,2923,49.9828942866918,"proteome"
7074,1461,2923,49.9828942866918,"proteome"
7075,15,2923,0.513171399247349,"proteome"
7076,100,2923,3.42114266164899,"proteome"
7077,1715,2923,58.6725966472802,"proteome"
7078,8,2923,0.273691412931919,"proteome"
7079,2,2923,0.0684228532329798,"proteome"
7080,93,2923,3.18166267533356,"proteome"
7081,1469,2923,50.2565856996237,"proteome"
7082,9,2923,0.307902839548409,"proteome"
7083,123,2923,4.20800547382826,"proteome"
7084,101,2923,3.45535408826548,"proteome"
7085,8,2923,0.273691412931919,"proteome"
7086,10,2923,0.342114266164899,"proteome"
7087,118,2923,4.03694834074581,"proteome"
7088,7,2923,0.239479986315429,"proteome"
7089,201,2923,6.87649674991447,"proteome"
7090,4,2923,0.13684570646596,"proteome"
7091,1464,2923,50.0855285665412,"proteome"
7092,5,2923,0.17105713308245,"proteome"
7093,117,2923,4.00273691412932,"proteome"
7094,3,2923,0.10263427984947,"proteome"
7095,1464,2923,50.0855285665412,"proteome"
7096,96,2923,3.28429695518303,"proteome"
7097,5,2923,0.17105713308245,"proteome"
7098,7,2923,0.239479986315429,"proteome"
7099,4,2923,0.13684570646596,"proteome"
7100,10,2923,0.342114266164899,"proteome"
7101,108,2923,3.69483407458091,"proteome"
7102,224,2923,7.66335956209374,"proteome"
7103,1,2923,0.0342114266164899,"proteome"
7104,210,2923,7.18439958946288,"proteome"
7105,1463,2923,50.0513171399247,"proteome"
7106,4,2923,0.13684570646596,"proteome"
7107,1461,2923,49.9828942866918,"proteome"
7108,8,2923,0.273691412931919,"proteome"
7109,4,2923,0.13684570646596,"proteome"
7110,4,2923,0.13684570646596,"proteome"
7111,4,2923,0.13684570646596,"proteome"
7112,1463,2923,50.0513171399247,"proteome"
7113,1,2923,0.0342114266164899,"proteome"
7114,5,2923,0.17105713308245,"proteome"
7115,5,2923,0.17105713308245,"proteome"
7116,13,2923,0.444748546014369,"proteome"
7117,1461,2923,49.9828942866918,"proteome"
7118,4,2923,0.13684570646596,"proteome"
7119,3,2923,0.10263427984947,"proteome"
7120,1461,2923,49.9828942866918,"proteome"
7121,1861,2923,63.6674649332877,"proteome"
7122,1462,2923,50.0171057133082,"proteome"
7123,4,2923,0.13684570646596,"proteome"
7124,9,2923,0.307902839548409,"proteome"
7125,5,2923,0.17105713308245,"proteome"
7126,1462,2923,50.0171057133082,"proteome"
7127,2,2923,0.0684228532329798,"proteome"
7128,3,2923,0.10263427984947,"proteome"
7129,268,2923,9.1686623332193,"proteome"
7130,92,2923,3.14745124871707,"proteome"
7131,139,2923,4.7553882996921,"proteome"
7132,5,2923,0.17105713308245,"proteome"
7133,1464,2923,50.0855285665412,"proteome"
7134,1468,2923,50.2223742730072,"proteome"
7135,8,2923,0.273691412931919,"proteome"
7136,1576,2923,53.9172083475881,"proteome"
7137,4,2923,0.13684570646596,"proteome"
7138,1464,2923,50.0855285665412,"proteome"
7139,3,2923,0.10263427984947,"proteome"
7140,1537,2923,52.582962709545,"proteome"
7141,443,2923,15.155661991105,"proteome"
7142,1468,2923,50.2223742730072,"proteome"
7143,1573,2923,53.8145740677386,"proteome"
7144,341,2923,11.6660964762231,"proteome"
7145,167,2923,5.71330824495381,"proteome"
7146,4,2923,0.13684570646596,"proteome"
7147,3,2923,0.10263427984947,"proteome"
7148,7,2923,0.239479986315429,"proteome"
7149,6,2923,0.205268559698939,"proteome"
7150,103,2923,3.52377694149846,"proteome"
7151,1463,2923,50.0513171399247,"proteome"
7152,3,2923,0.10263427984947,"proteome"
7153,237,2923,8.10810810810811,"proteome"
7154,1461,2923,49.9828942866918,"proteome"
7155,710,2923,24.2901128977078,"proteome"
7156,92,2923,3.14745124871707,"proteome"
7157,1470,2923,50.2907971262402,"proteome"
7158,100,2923,3.42114266164899,"proteome"
7159,120,2923,4.10537119397879,"proteome"
7160,1465,2923,50.1197399931577,"proteome"
7161,15,2923,0.513171399247349,"proteome"
7162,9,2923,0.307902839548409,"proteome"
7163,3,2923,0.10263427984947,"proteome"
7164,1464,2923,50.0855285665412,"proteome"
7165,96,2923,3.28429695518303,"proteome"
7166,9,2923,0.307902839548409,"proteome"
7167,18,2923,0.615805679096818,"proteome"
7168,116,2923,3.96852548751283,"proteome"
7169,1464,2923,50.0855285665412,"proteome"
7170,344,2923,11.7687307560725,"proteome"
